chr	start	end	score
chr8	70566907	70567205	617.048404755557
chr8	71605455	71605959	422.350551156475
chr8	76601458	76601682	711.548057096457
chr8	76601890	76602107	559.779269107944
chr8	76639047	76639594	679.419955792243
chr8	77928809	77929028	502.337118427296
chr8	77929087	77929465	458.071565669584
chr8	78237634	78237957	513.65754774941
chr8	82844824	82845083	554.292066400914
chr8	83239599	83239851	489.573461837865
chr8	84756824	84757208	583.518574348182
chr8	84757875	84758584	371.409594670748
chr8	84767648	84767871	382.633181551999
chr8	84767984	84768450	475.003708614279
chr8	84768505	84768826	646.644883288653
chr8	84773481	84773707	464.042456740978
chr8	84775195	84775482	467.949228545318
chr8	85784913	85785129	456.918408745102
chr8	85892362	85892731	499.795290921299
chr8	86060354	86060612	549.262156814046
chr8	86228591	86228837	484.859858243547
chr8	88170847	88171064	317.446421037329
chr8	88171301	88171725	239.301678438139
chr8	88177079	88177695	450.531835183909
chr8	88182655	88183025	431.16036043386
chr8	88183091	88183988	504.309426071138
chr8	88587294	88587511	261.979366440241
chr8	88594573	88594866	731.043432058696
chr8	88687257	88687938	460.145414691952
chr8	88830879	88831101	455.192433012106
chr8	90161688	90161901	530.114950391914
chr8	90190182	90190642	491.517119791592
chr8	90193369	90193684	439.165698026420
chr8	90199197	90199483	568.035739624707
chr8	90704704	90704918	536.288385908882
chr8	90725776	90726005	563.159407205987
chr8	90726188	90727278	687.085833544367
chr8	90852395	90852725	364.972876053716
chr8	90852831	90853145	630.75602328233
chr8	91037134	91037566	534.303273218168
chr8	92430163	92430633	521.825995510201
chr8	92481419	92481994	448.50504701627
chr8	92544752	92545401	422.030515857564
chr8	92575639	92576347	423.251833276497
chr8	92580480	92581119	430.041835284666
chr8	92581169	92581682	425.546841075953
chr8	92599214	92599635	353.700802468847
chr8	92678046	92678672	583.508048197026
chr8	92745733	92746061	511.945851851198
chr8	93321972	93322506	541.411557337256
chr8	93357789	93358006	505.202238201315
chr8	93512210	93512454	482.529691306865
chr8	93518386	93519000	553.234706333047
chr8	93701887	93702908	545.088566666048
chr8	93706445	93707134	581.031891350153
chr8	93710614	93711847	443.421662088154
chr8	93725523	93725982	489.579115783876
chr8	93740318	93740784	360.226367408293
chr8	94492507	94493454	440.70432527016
chr8	94493554	94493843	466.895939683289
chr8	94494123	94494416	491.465805455615
chr8	95180068	95180278	526.612439363410
chr8	95199710	95200141	641.395445894642
chr8	95232083	95232329	470.554858704533
chr8	95232432	95232680	486.950287912907
chr8	95233375	95233737	368.419661537681
chr8	95233863	95234085	506.950128733598
chr8	103433177	103433404	690.625615620055
chr8	103947077	103947429	332.653521259145
chr8	104083968	104084251	379.699144363123
chr8	104084469	104084874	507.990532002983
chr8	104359054	104359309	539.147538955325
chr8	104381234	104381627	547.705428614953
chr8	104393991	104394274	427.571258589778
chr8	104416968	104417935	558.43579019635
chr8	104443340	104443555	547.809649312358
chr8	104539141	104539649	570.220916840425
chr8	105061870	105062305	524.414996451981
chr8	105063227	105063441	461.941385008748
chr8	105067724	105067971	409.584780005039
chr8	105084743	105085219	522.226428858891
chr8	105214876	105215399	464.029778229696
chr8	105256093	105256800	504.167277264365
chr8	105278760	105279419	644.366030626831
chr8	105313191	105313411	534.842863732805
chr8	105451771	105451988	559.677522032608
chr8	105464092	105464317	613.655350074038
chr8	105524403	105524618	423.331099316452
chr8	105618685	105619119	378.554177140123
chr8	105619241	105619605	666.377639117013
chr8	105619798	105620369	553.861038298622
chr8	105623094	105623443	481.92537861773
chr8	105919639	105920085	334.404035985571
chr8	106439264	106439687	438.839215156914
chr8	106467459	106467681	469.502164775277
chr8	107009161	107009670	615.827989306456
chr8	108017922	108018176	320.309471170096
chr8	108018978	108019225	203.457742291105
chr8	108880301	108880812	361.72325021286
chr8	108899407	108901380	393.861854603554
chr8	108901968	108902262	332.022038952
chr8	109288814	109289344	431.522288402004
chr8	109294628	109294944	586.293720299406
chr8	109295177	109295930	297.375841412877
chr8	109298072	109298789	578.593192037588
chr8	109299982	109300389	416.461881073122
chr8	109303520	109303873	543.787506082027
chr8	109316220	109316503	402.270080813301
chr8	109320387	109320704	564.635181937797
chr8	110362772	110363583	406.094463165813
chr8	111044395	111044620	345.409693207527
chr8	111044770	111045504	451.112527321978
chr8	111057681	111057965	416.653149876288
chr8	111115919	111116166	613.070429457759
chr8	111116228	111116485	647.62905861294
chr8	111116861	111117323	664.808727473297
chr8	113449361	113449682	614.703386885543
chr8	113450368	113450796	528.622740961976
chr8	113459997	113460324	461.865171330289
chr8	113486747	113487126	550.982498079679
chr8	113487217	113487547	562.312483561888
chr8	113961652	113962073	294.812331415222
chr8	114087212	114087529	495.553970015271
chr8	114646907	114647154	506.696094714805
chr8	115093159	115093611	499.188113515037
chr8	115128865	115129408	682.870878554555
chr8	115232504	115232763	347.984220666352
chr8	115358555	115359055	550.189446054891
chr8	115670024	115670354	534.665480115222
chr8	115716510	115717354	593.254240039938
chr8	115735656	115736087	361.399873278952
chr8	116657212	116657599	503.909832004249
chr8	116657651	116658309	520.96616753185
chr8	116732017	116732358	554.188251319307
chr8	116734991	116735380	603.130990074806
chr8	116736828	116737186	702.686250168935
chr8	116745377	116745673	354.743578569338
chr8	117057151	117057376	380.737720034653
chr8	117063315	117063641	503.246667879464
chr8	117065850	117066072	601.035667144472
chr8	117066178	117066505	407.764752571096
chr8	117067914	117068131	628.122097511673
chr8	117068344	117068562	382.22283683857
chr8	117072051	117072418	514.744666288357
chr8	117072952	117073310	397.511188194771
chr8	117091408	117091813	388.808020112245
chr8	117095966	117096222	479.100407716538
chr8	117096342	117096993	493.855094243214
chr8	117099386	117099791	707.906374694861
chr8	117110637	117110932	658.075699961424
chr8	117113876	117114309	376.720877898071
chr8	117123936	117124224	510.557080826359
chr8	119691886	119692108	321.697553715841
chr8	119799546	119799760	559.317687583102
chr8	119897668	119897967	353.123821303736
chr8	119942133	119942822	464.84519127157
chr8	119950564	119951168	559.897330684373
chr8	119994436	119994695	408.033958097723
chr8	120816553	120816914	525.617657012871
chr8	120885636	120886266	539.462835662008
chr8	121037413	121038596	565.840817817252
chr8	121045719	121046704	404.615312635695
chr8	121047681	121047922	340.740280005907
chr8	121048384	121048812	446.365494524846
chr8	121055616	121056330	379.782975654328
chr8	121094714	121095347	513.161929169039
chr8	121137291	121137611	649.289999430697
chr8	121170649	121171265	521.073334087781
chr8	121373106	121373367	520.382449297322
chr8	121407256	121407589	475.654172863781
chr8	121418723	121419108	403.482491793483
chr8	121456091	121456641	591.008144667104
chr8	121781582	121781909	453.927670465993
chr8	121918880	121919098	541.605610347603
chr8	121938379	121938838	623.617760480296
chr8	122170081	122170480	409.303165971014
chr8	122632078	122632726	529.63194517042
chr8	122703868	122704157	438.658790418425
chr8	122709141	122710083	432.011607753256
chr8	122711043	122712453	455.913915782151
chr8	122910689	122910940	523.665423386622
chr8	123192697	123193284	290.368898545829
chr8	123534341	123534627	674.801485646315
chr8	123647002	123647438	369.544372302214
chr8	123648038	123648255	526.830963468017
chr8	123660583	123661253	681.600368787645
chr8	123661299	123661731	677.157015768427
chr8	123726640	123727375	406.207381597921
chr8	123942744	123942975	645.24064462749
chr8	123949131	123950910	486.502403540674
chr8	123951720	123952147	522.656613227348
chr8	123952468	123952855	715.45568382486
chr8	124000079	124000427	275.764944560533
chr8	124016309	124016792	504.875948144451
chr8	124033410	124033741	641.838705808066
chr8	124136989	124137498	534.51967687365
chr8	124227368	124227883	471.890363059018
chr8	124303740	124304049	597.967148931094
chr8	124763167	124763708	522.56244941565
chr8	124766518	124767274	474.490978768093
chr8	125289546	125289764	618.52542206946
chr8	125921106	125921438	518.450859846262
chr8	125978113	125978806	623.162840898825
chr8	125992896	125993614	436.415341769102
chr8	125997413	125997916	584.739165538776
chr8	126040241	126040668	462.716600602234
chr8	126043193	126043474	548.094016969004
chr8	126049173	126049767	594.136909130579
chr8	126049931	126050189	456.389744234975
chr8	126103802	126104124	617.079958711013
chr8	126117657	126117952	499.748183766288
chr8	126118141	126118516	393.202346720436
chr8	126118820	126120578	571.094728927795
chr8	126158532	126158955	406.617454287174
chr8	126189924	126190423	565.723085727566
chr8	126190535	126191671	336.170435446108
chr8	126212711	126213150	518.256435474922
chr8	126213242	126213520	443.14966976768
chr8	126216848	126217208	625.675414267343
chr8	126259716	126260550	351.580942112517
chr8	126269974	126270410	486.890914586852
chr8	126270840	126271162	371.581958499625
chr8	126450572	126450940	362.73240223584
chr8	126587141	126587587	587.725130505681
chr8	126852590	126853012	446.323426709156
chr8	126853935	126854191	596.694588674784
chr8	126854263	126854784	747.935554251358
chr8	127432740	127433243	516.678996216311
chr8	127778797	127779417	551.660185369402
chr8	127905828	127906401	548.701627980667
chr8	127909525	127909765	462.992079463056
chr8	128649294	128649724	552.787242622993
chr10	3133706	3134000	370.299309835839
chr10	5161975	5162335	593.372877673626
chr10	5483788	5484003	518.955689692657
chr10	5611227	5611701	508.923933454659
chr10	5676770	5677485	680.105360985424
chr10	5723880	5725238	556.632136289954
chr10	5727811	5728316	542.67386486839
chr10	5730219	5730652	684.0459297497
chr10	5736427	5737065	498.534237104132
chr10	5737594	5737891	628.469025053213
chr10	5743277	5744106	575.933738360773
chr10	5744247	5745128	475.091917798926
chr10	5758356	5758835	476.028747392665
chr10	5759214	5759750	622.96505481628
chr10	5759810	5760099	613.268357788206
chr10	6771623	6771944	379.440500477858
chr10	7333710	7334032	452.552258670171
chr10	7451301	7451623	404.355568797341
chr10	7534650	7534913	510.261447216118
chr10	7757075	7757511	527.518887472144
chr10	8563390	8563612	294.298192645684
chr10	8629010	8629334	394.089518309453
chr10	9354656	9354871	452.457948945935
chr10	10268262	10268663	328.688669139862
chr10	10291234	10291684	538.639306170038
chr10	12172512	12172740	535.905572630001
chr10	12181150	12181394	377.433930739285
chr10	12299551	12299939	531.362527582126
chr10	13551880	13552334	402.383864021161
chr10	17414946	17415485	606.808116919848
chr10	17420530	17421073	482.071986132197
chr10	18542566	18542893	449.500306619285
chr10	19603096	19603317	521.019247822284
chr10	19637957	19638365	451.756174453718
chr10	19657761	19658053	500.233254051428
chr10	19771403	19772726	562.923407052486
chr10	19777326	19777785	549.171968587447
chr10	19777854	19778683	473.012555892333
chr10	19888517	19888732	364.5377098332
chr10	21011807	21012169	571.908063140782
chr10	21161582	21161801	607.858054522072
chr10	21408297	21408762	542.369418668029
chr10	23471980	23472190	550.894349574311
chr10	23571804	23572274	585.626245538053
chr10	23611667	23612476	555.354327670085
chr10	23654250	23654533	567.597628323129
chr10	23682492	23682890	518.852089919049
chr10	23683311	23683767	394.05131476645
chr10	24139125	24139651	541.754262601278
chr10	24294311	24295043	550.922144350063
chr10	24295294	24295632	744.928208701535
chr10	24712451	24713502	322.367689847528
chr10	24715729	24716668	655.595100282771
chr10	24722336	24722978	473.112464678892
chr10	25279799	25280392	518.425012456168
chr10	25295401	25296864	427.429785340782
chr10	27885186	27885510	731.383374917094
chr10	27892909	27893154	490.360041797049
chr10	28249534	28249791	531.322672716928
chr10	29141077	29141393	669.585602049971
chr10	29926593	29926853	609.820298045727
chr10	30632367	30632714	494.421476090469
chr10	31399285	31399734	456.011375750487
chr10	31399790	31400072	283.036057718207
chr10	33643333	33643904	760.888733011102
chr10	33732506	33733144	522.873880673721
chr10	39480869	39481659	597.10584368731
chr10	39483635	39483894	520.12877354067
chr10	39492620	39493008	428.510041850877
chr10	39493062	39493297	537.810298626010
chr10	39493445	39494374	421.178003029683
chr10	39494451	39494708	585.113058648584
chr10	39527726	39528315	358.928099107284
chr10	39828224	39829188	530.794025692834
chr10	39859906	39860149	753.945367167069
chr10	39953668	39954694	511.144996839524
chr10	39995248	39995465	468.858077126655
chr10	40038904	40039543	503.216020020728
chr10	40052412	40052805	389.391151982665
chr10	40203006	40203263	648.000834963356
chr10	40507705	40508374	379.499182863364
chr10	41349793	41350312	555.024107292029
chr10	41451506	41451718	604.648575613149
chr10	41451816	41452979	505.296610219545
chr10	41463598	41464108	645.089450971966
chr10	41503420	41503755	445.758775580352
chr10	42130117	42130609	424.145975744855
chr10	42135765	42136020	447.05138147882
chr10	42156069	42156369	482.557658544778
chr10	42156449	42156810	544.725496575907
chr10	42175231	42176162	588.391728496453
chr10	42178797	42179233	670.419745611083
chr10	42621332	42621858	618.014243104912
chr10	42622093	42622772	426.700963765253
chr10	42630479	42631279	465.262520244325
chr10	43219862	43220508	465.216852394416
chr10	43238283	43238672	637.653071261789
chr10	43449154	43449439	505.403367648213
chr10	44676799	44677305	491.250986227519
chr10	44941895	44942338	388.223330075569
chr10	52272805	52273101	579.57002837539
chr10	53402295	53402918	486.271787721644
chr10	53420943	53421270	524.74130377828
chr10	53436438	53436940	374.766913504397
chr10	53445566	53445959	473.196469907378
chr10	53461363	53461726	519.632258493852
chr10	53966072	53967035	404.722001326819
chr10	54109108	54109380	554.237813026523
chr10	54111236	54111463	596.948740187952
chr10	54111784	54112144	681.39423722418
chr10	54112194	54112409	590.402206908266
chr10	59230360	59230684	527.970313542978
chr10	59537109	59537677	332.848708271026
chr10	59661363	59661754	482.432898439784
chr10	59739224	59739874	469.173887773086
chr10	60030139	60030668	565.583933013635
chr10	60885446	60885738	427.012486904249
chr10	61072512	61072908	505.348459470767
chr10	61074072	61074323	419.053951973306
chr10	61186963	61187460	517.339754920929
chr10	61212715	61213243	523.871355938287
chr10	61427131	61427424	406.934683792632
chr10	61458809	61459200	486.341586860839
chr10	62806068	62806372	388.569731182089
chr10	62826168	62826639	387.211764584685
chr10	62827154	62827475	560.450871969825
chr10	62919968	62920302	551.517883647087
chr10	62920354	62920570	467.556546175590
chr10	62922444	62922844	544.215233283934
chr10	63175753	63175978	523.107408211465
chr10	64796456	64796743	521.921245532917
chr10	66667071	66667578	597.842456475259
chr10	66677737	66679243	438.446042351283
chr10	66782702	66782949	369.956758301428
chr10	66844612	66844934	525.507137910673
chr10	66864479	66864911	323.783630002506
chr10	67058378	67058601	368.749852127223
chr10	67058717	67059282	560.182894282679
chr10	67063173	67063433	391.000997674668
chr10	67066206	67066636	412.440897041019
chr10	67560151	67560612	385.139382658720
chr10	67902027	67902468	386.500756158314
chr10	67902876	67903877	610.234086411727
chr10	68015731	68016116	415.564133229096
chr10	68038544	68038757	437.999185253292
chr10	68132263	68132510	484.285435730164
chr10	68224088	68224379	614.7395251884
chr10	68306665	68306955	348.652666237453
chr10	68318675	68318996	412.110578723268
chr10	68335944	68336353	491.50242704703
chr10	68963239	68963696	467.855071323525
chr10	68983850	68984259	544.398283048944
chr10	68991069	68991623	564.576386116236
chr10	69057493	69057811	532.95479706411
chr10	69058607	69058829	410.338958151473
chr10	69069671	69070176	589.059380412171
chr10	69112351	69112776	313.293170595934
chr10	69359481	69359774	400.002246519104
chr10	69360192	69360678	648.228468024415
chr10	69360740	69361036	375.734527322329
chr10	69698905	69699410	672.158432291562
chr10	69700501	69700786	474.717804910737
chr10	69713794	69714267	437.547549732175
chr10	70832176	70832788	427.00599679169
chr10	70956961	70957393	339.238449912030
chr10	70966548	70966878	552.496612405234
chr10	71025603	71025836	425.341773171437
chr10	71115763	71115974	516.984074839651
chr10	71116020	71116341	484.388102360247
chr10	71116688	71116940	414.518311506839
chr10	75242950	75243505	583.491915986839
chr10	75247557	75247951	425.746923134946
chr10	75371168	75371420	588.919739529289
chr10	75387276	75387604	509.924394154705
chr10	75805691	75806002	649.26637991962
chr10	75806203	75806424	349.152569143125
chr10	75807654	75808164	519.063300638640
chr10	75808811	75809199	679.004389563624
chr10	75813544	75813967	525.755482903647
chr10	75814737	75814976	449.409760182809
chr10	75815027	75815535	536.128816113533
chr10	76447208	76447430	518.15081597986
chr10	76895775	76896221	414.774330891632
chr10	76964686	76965302	609.542389236111
chr10	77262845	77263309	608.75246777421
chr10	77275040	77275361	440.739057808229
chr10	77291441	77291838	524.588080147288
chr10	77326307	77326994	419.385419704719
chr10	77402381	77402710	447.264311591145
chr10	77468662	77468877	346.516345380630
chr10	77782079	77782784	603.371232840185
chr10	78177028	78177730	370.30305348364
chr10	78182313	78182605	511.14554054831
chr10	78460524	78460783	590.527039907461
chr10	79598014	79598511	665.00268780154
chr10	79642662	79642981	459.724232082729
chr10	79661339	79661634	525.845022543674
chr10	79774231	79774526	556.456242363997
chr10	79991257	79991545	462.456971036663
chr10	80060019	80060312	385.170027005982
chr10	80233350	80234286	451.920960657501
chr10	80340937	80341290	445.588195015402
chr10	80585578	80586005	554.154288680136
chr10	80586051	80586370	553.021376020773
chr10	80592224	80592559	538.951498192757
chr10	80674453	80674770	538.586335794302
chr10	80867220	80867913	501.733936579349
chr10	80870410	80870874	530.002859080336
chr10	80870970	80871801	501.239382950761
chr10	81003029	81003422	494.146509799399
chr10	81003469	81003863	296.095485304617
chr10	81088702	81089000	501.840365769955
chr10	82281047	82281262	548.444992498798
chr10	82515680	82515999	420.955517755279
chr10	82532840	82533386	522.425236300667
chr10	82535145	82535880	560.832496714077
chr10	82960140	82960641	522.330929120212
chr10	82968780	82969241	682.476525809302
chr10	82980991	82981213	677.617839908937
chr10	82984790	82985302	524.698727686001
chr10	84147400	84147754	485.712874702525
chr10	84147806	84148475	564.528657674746
chr10	84527829	84528369	463.770685439301
chr10	84711863	84712422	499.831503180189
chr10	84851524	84851909	607.597836603821
chr10	84857678	84858135	674.657004500307
chr10	86781967	86782462	465.736158166153
chr10	87266409	87266954	449.635631849199
chr10	87267021	87267278	542.182968881129
chr10	87268407	87268839	492.70960020474
chr10	87459029	87459735	439.398532831897
chr10	87466163	87466733	722.763352672834
chr10	87543295	87543573	508.982123009357
chr10	87605560	87605881	392.01159320983
chr10	87633133	87634055	404.764179808123
chr10	87642653	87642963	398.777498921242
chr10	87654038	87654531	386.551190964876
chr10	87654616	87654948	343.805240467397
chr10	88531398	88531725	551.05073194157
chr10	89217309	89217944	530.103683608584
chr10	89265244	89265793	674.499051519202
chr10	89277241	89277456	579.090736119824
chr10	89290568	89290920	485.928518622028
chr10	89291461	89291826	499.967469091172
chr10	89323657	89324640	370.717987571418
chr10	89389172	89389397	519.085653225729
chr10	89389607	89389980	582.126086963777
chr10	89391156	89391513	396.104556273443
chr10	89391780	89392112	480.07600780681
chr10	89394763	89395057	579.484181707109
chr10	89428198	89428848	439.173211550242
chr10	89449653	89450014	328.026430980179
chr10	89486583	89487134	378.632460119114
chr10	91914035	91914279	359.108063221078
chr10	92882786	92883109	365.838556845544
chr10	92915222	92915473	422.060778327014
chr10	92916586	92916889	616.558626432839
chr10	92984293	92984613	510.876363196938
chr10	93259666	93259912	548.800005951943
chr10	93260263	93260977	587.95720106207
chr10	93287376	93287622	659.440705798255
chr10	93287792	93288360	534.870181309487
chr10	93289796	93290279	543.092301045041
chr10	93308427	93308962	645.806402520107
chr10	93832954	93833314	567.542078248107
chr10	93844660	93845313	452.799372804457
chr10	93870514	93871156	559.084363760973
chr10	93934862	93935120	593.11680213849
chr10	93944097	93944425	472.127961116401
chr10	94319602	94320069	655.172962909929
chr10	94320254	94320548	384.03400650339
chr10	94892258	94892645	441.200877239058
chr10	94915815	94916195	600.093922930759
chr10	94917585	94917844	522.819005334253
chr10	94921383	94921605	278.251205268949
chr10	94927244	94927882	469.760732170546
chr10	95039868	95040196	355.280170956475
chr10	95093416	95094097	420.763322904738
chr10	95097293	95097806	464.020325983439
chr10	95161390	95161703	442.165121727788
chr10	95201101	95201571	473.158401979314
chr10	95205076	95205367	485.806780431048
chr10	95213850	95214189	688.252286491759
chr10	95396823	95397155	533.174827710276
chr10	95399004	95399370	373.179368108346
chr10	95532059	95532654	614.449897410058
chr10	95545501	95546010	572.308042907682
chr10	95550504	95550909	456.846163888594
chr10	95551188	95552310	512.178678098443
chr10	95590794	95591011	630.760393214549
chr10	95608928	95609330	439.489047666797
chr10	95609388	95609676	369.432636474788
chr10	95612393	95612857	602.01990436733
chr10	95613258	95614000	699.822809678454
chr10	95615001	95615616	536.68111926315
chr10	95898073	95898591	486.421862145425
chr10	95960931	95961368	595.268871035448
chr10	96462742	96463710	519.946191908022
chr10	96603070	96603351	443.567529805094
chr10	96701883	96702266	384.664924111150
chr10	96702322	96702853	588.14283023914
chr10	98992656	98993194	440.302155033253
chr10	99003494	99004003	541.696602478387
chr10	99007960	99008651	553.564095151173
chr10	99009154	99009660	433.22883871115
chr10	99013586	99015125	381.427722166496
chr10	99043615	99043836	564.263841050173
chr10	99052187	99052691	638.03808798041
chr10	99135297	99135585	581.396126455316
chr10	99136357	99136715	392.724153358303
chr10	99138109	99138726	595.141062484123
chr10	99165706	99166362	700.11081185995
chr10	99222069	99222594	445.438404733275
chr10	99241143	99241403	438.425660243862
chr10	99334845	99335278	522.822424002971
chr10	99335503	99336040	431.955122210424
chr10	106791500	106792152	551.202253253236
chr10	106795738	106796191	576.590711320411
chr10	106796610	106796942	483.832170685448
chr10	106990379	106990894	452.002337355582
chr10	107622191	107622630	551.494084745062
chr10	108013424	108013678	618.856017294043
chr10	108300200	108300520	516.315492308118
chr10	108389775	108390211	440.714150807640
chr10	110397814	110398179	367.094130417408
chr10	110398358	110398699	435.268352862043
chr10	110656820	110657082	401.762440022434
chr10	110658141	110658466	576.473880946034
chr10	110906916	110907304	458.119261562446
chr10	111034525	111035181	547.238690982152
chr10	111041142	111042059	410.849678084241
chr10	111069938	111070476	452.138537678501
chr10	111212827	111213078	598.603653720949
chr10	111214888	111215202	480.406781611695
chr10	111216569	111216781	565.331648409271
chr10	111223538	111223769	415.8031479198
chr10	111361556	111362230	447.736210395578
chr10	111362570	111362785	651.571444892499
chr10	111363196	111364123	437.553120887771
chr10	111364193	111364830	534.775777305301
chr10	111376188	111376885	465.187234553839
chr10	111380788	111381163	492.52144237067
chr10	111389225	111390097	477.103600949143
chr10	111718331	111718723	625.245447368073
chr10	115036658	115037086	484.969067340655
chr10	115568318	115569024	421.104756585979
chr10	115597588	115598185	472.343161865952
chr10	116343446	116343919	494.323162037794
chr10	116877642	116877884	663.986083354318
chr10	117208533	117208894	185.091027032928
chr10	117209874	117210100	628.773703390464
chr10	117255592	117256103	568.779136290441
chr10	117510500	117511079	614.4045012343
chr10	117629809	117630030	230.524752645205
chr10	118390998	118391357	455.774169185115
chr10	118440180	118440982	451.893752855176
chr10	118443279	118443735	646.813756121401
chr10	118456714	118457341	338.833950152883
chr10	119615861	119616332	431.668434443949
chr10	120789974	120790416	533.303489674360
chr10	121037712	121037930	556.84566058515
chr10	121108638	121109222	472.765221563104
chr10	121112136	121112391	596.672400792063
chr10	122117783	122118041	531.596869881928
chr10	122193453	122193786	470.214174386983
chr10	123623823	123624850	569.385565438779
chr10	125104120	125104811	331.036642167862
chr10	125272875	125273294	512.169390175158
chr10	127203993	127204386	515.055152760044
chr10	127216017	127216639	396.858214159098
chr10	127288292	127288732	627.933279395439
chr10	127414048	127414848	232.724134800269
chr10	127476284	127476605	684.544011638396
chr10	127480050	127480413	371.271357966417
chr10	127700997	127702149	398.764001227219
chr10	127736942	127737447	434.135192958672
chr10	127743301	127744229	298.684517704731
chr10	127746510	127746979	430.701903820671
chr10	127862902	127863274	435.416439937338
chr10	127879390	127879823	406.813360603393
chr10	127879891	127880111	417.557451631193
chr10	127883901	127884331	611.73959409393
chr10	127888351	127888741	424.945327940395
chr10	127990557	127990987	525.741763805709
chr10	128012997	128013719	506.343130085746
chr10	128083770	128084252	387.615576953584
chr10	128326598	128327126	527.202054013528
chr10	128328995	128329489	592.868922838032
chr10	128380813	128381607	552.212059709139
chr10	128395124	128395757	502.46274914886
chr10	128396192	128396746	512.96711116138
chr10	128429756	128430107	595.163764138682
chr10	128463156	128464228	638.342038477429
chr10	128715759	128716038	425.612165079973
chr10	129092550	129093597	549.509735341138
chr13	3412442	3412803	376.961194456081
chr13	3663496	3664110	601.30805957833
chr13	3805113	3805606	471.77533440079
chr13	3805938	3806290	362.259904952175
chr13	3818452	3818928	523.562732081532
chr13	5590827	5591128	532.219425560909
chr13	5849647	5850222	395.647500846261
chr13	8937863	8938622	487.221619800528
chr13	8939391	8939678	663.670295426654
chr13	8988123	8988441	649.177857354554
chr13	9062098	9062412	352.313524798658
chr13	12789626	12790106	465.265302445214
chr13	12900149	12900395	341.752083834946
chr13	15365675	15366201	417.294787493354
chr13	15648192	15649279	375.429899737192
chr13	15673784	15674116	482.101805904083
chr13	18982849	18983102	599.511998002451
chr13	19372959	19373169	284.157127622428
chr13	21114334	21114755	581.496074799701
chr13	21114801	21115019	452.53260168389
chr13	21130649	21130871	505.307432024043
chr13	23065162	23065457	614.042113726613
chr13	23065528	23065782	386.516176969492
chr13	23109173	23109456	491.839567035525
chr13	23110387	23110856	561.252150607555
chr13	23186927	23187428	471.310743783352
chr13	23200077	23200413	414.12072725904
chr13	23248780	23249145	503.226971668078
chr13	23249382	23249647	421.608344895813
chr13	23293383	23294305	580.493850615828
chr13	23524138	23524726	470.223649877435
chr13	23826250	23826617	476.507221924790
chr13	23926655	23927117	710.517109514272
chr13	23927192	23927487	555.451152656196
chr13	24065613	24066199	567.519790645312
chr13	24066565	24066927	640.689270391041
chr13	24179853	24180368	510.121136682882
chr13	24259366	24260025	345.895860374084
chr13	24260438	24260911	575.489364040622
chr13	24273776	24274135	463.220432663923
chr13	24287467	24287990	488.923707430298
chr13	24322627	24323654	487.275538342422
chr13	24357187	24357692	503.456926578766
chr13	24400810	24401235	613.06090805685
chr13	27899419	27899750	558.160937139206
chr13	27911694	27912163	408.44939546096
chr13	29324933	29325449	606.907489162002
chr13	29366174	29366570	534.267104341369
chr13	29464816	29465208	594.116803873104
chr13	29717467	29717696	553.469699580977
chr13	29734840	29735192	619.997487933462
chr13	30558444	30559292	486.625137573747
chr13	30708465	30708897	600.204360407609
chr13	30726515	30726789	651.319123303484
chr13	30898062	30898647	478.045965774723
chr13	30926634	30927714	605.48641085027
chr13	31873581	31874925	530.905343420107
chr13	31874984	31875353	436.682283327563
chr13	31878084	31878509	559.470743367627
chr13	31934766	31935064	498.613504826881
chr13	32143747	32144258	582.89096473213
chr13	32174547	32175122	569.454751059037
chr13	32203960	32204509	642.91285618297
chr13	32206865	32207210	329.164099520218
chr13	33396137	33396385	625.780046978908
chr13	33396432	33397317	505.352275724788
chr13	33397375	33398099	650.482985758882
chr13	33473352	33473856	557.669800035549
chr13	33480071	33480375	422.071556806977
chr13	33480426	33480647	593.809978829194
chr13	33722259	33722673	453.334840487704
chr13	33725087	33725821	434.741824853136
chr13	33733618	33733837	629.250718978685
chr13	33739583	33740043	632.866651929027
chr13	33777578	33777866	481.77144257763
chr13	33896225	33898213	626.991190854523
chr13	33900103	33900391	492.634467080824
chr13	33982305	33982593	602.096606464214
chr13	34085488	34085885	424.482134680774
chr13	34170334	34171123	315.470782131265
chr13	34393689	34394161	528.600063750303
chr13	34396196	34396494	442.214667500602
chr13	34426543	34427151	508.925216704077
chr13	34448484	34448739	576.248916867482
chr13	34500423	34501030	460.330620273746
chr13	34815220	34815505	402.940190487021
chr13	34906274	34906662	719.943213303263
chr13	34938801	34939358	547.540706068513
chr13	34939466	34939952	402.749674165751
chr13	34940005	34940504	390.278045735587
chr13	35054363	35055325	463.401804372703
chr13	35896478	35896723	488.906969754718
chr13	35897568	35897984	392.569267555638
chr13	35903865	35904116	641.04085047181
chr13	36015196	36015552	300.28317504334
chr13	36119667	36120409	527.677610814652
chr13	36899538	36900202	491.538394801061
chr13	36900646	36901072	617.437798082045
chr13	36946173	36946554	481.455585973228
chr13	36978607	36978889	593.527192880392
chr13	37038355	37039324	422.991033916642
chr13	37060151	37060403	505.239519001925
chr13	37065741	37066410	500.008070727856
chr13	37072958	37073324	463.023238154298
chr13	37106156	37106656	631.961624687197
chr13	37154714	37155497	594.164677905281
chr13	37254434	37254906	616.25202254858
chr13	37311879	37312238	461.933406477951
chr13	37342867	37343231	678.503210066186
